URN,Name,UUID,Geometry
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/16/31","WILTONH KOTUG KADE","2494dfde-b139-36b3-9eb2-20db52d6a924","Polygon(List(List((4.377668295450779,51.909036721200302), (4.377811879499309,51.908782126084219), (4.376714191265847,51.90854530287622), (4.376570598868723,51.90879989661962), (4.377668295450779,51.909036721200302))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/5/64","MAASH MENEBA LAADPIJP","92338c40-26c6-3139-bcb0-a06bfe11d65c","Polygon(List(List((4.483938455858967,51.895871329290834), (4.481167318250036,51.895288452462324), (4.481160866263449,51.895300194170133), (4.481099509145922,51.895411842361085), (4.483871070135863,51.895994808493271), (4.483875738971815,51.895986313155319), (4.483938872533384,51.895871416988406), (4.483938455858967,51.895871329290834))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/391","BOTLEK HES BOTLEK PIER 4 ZZ PL 4","ea2fbc07-0332-3221-92a7-26a441e6f043","Polygon(List(List((4.270327432781343,51.881445355588276), (4.270493149052126,51.881129009774632), (4.26710850393586,51.880449863546417), (4.266994285803682,51.880667883002332), (4.266942766438191,51.880766204549737), (4.270327432781343,51.881445355588276))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/401","3E PET EXXONMOBIL 3 NZ","4a0c5131-5df7-3513-8602-f404c7ee6f78","Polygon(List(List((4.291997037947088,51.875896607521241), (4.291922432255051,51.876038482920102), (4.294131779146475,51.876483535744903), (4.294206378630398,51.876341658932922), (4.291997037947088,51.875896607521241))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/16/14","WILHELMINAH KOOY KADE","a4dbb32a-7929-38ad-904d-fe9873fda43c","Polygon(List(List((4.3886226732622,51.903942886318298), (4.386597628439284,51.904441492901853), (4.386866314610922,51.904859032572404), (4.388891375325095,51.904360421426368), (4.3886226732622,51.903942886318298))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/11/473","AMAZONEH  2","ce052a23-120a-36e8-84b6-05e22b520a00","Polygon(List(List((4.048013035407628,51.9449811893302), (4.048073503434441,51.944805522778381), (4.048164284920925,51.944541791872865), (4.046580377777399,51.944333389028323), (4.04642906087646,51.944772939323428), (4.048013035407628,51.9449811893302))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/583","GEULH KOOLE OZ","8b8771a9-004d-3934-a4b8-df1f6b2e2a73","Polygon(List(List((4.319546351800605,51.886254956056462), (4.319296614348726,51.886771617085053), (4.319456644327369,51.88680123686747), (4.319706380110394,51.886284575495964), (4.319546351800605,51.886254956056462))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/137","MALLEGAT VOLKER 1","b13fbd0b-fa83-37a2-b9a9-2cb907f10f16","Polygon(List(List((4.631325430817983,51.789973087735902), (4.63199622683898,51.790820231090116), (4.632217400133906,51.790752880142769), (4.631546600947591,51.789905738040723), (4.631325430817983,51.789973087735902))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/180","WAALH ZZ BOSKALIS OZ 2","16787fa8-5f81-33aa-a06d-9bc4a82e4d11","Polygon(List(List((4.450508474679377,51.88080715217432), (4.450622388665504,51.880786611371825), (4.450589076211046,51.88071585188402), (4.450475162389296,51.880736392654789), (4.450508474679377,51.88080715217432))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/226","WAALH ZZ SCOUTALBRWD STG ZZO","77618279-1c9a-3365-9997-ab0eb1a7071a","Polygon(List(List((4.445257585533413,51.879466994507347), (4.445531882913023,51.87943599266162), (4.44552144707548,51.879400625179329), (4.445247149904631,51.87943162700131), (4.445257585533413,51.879466994507347))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/14/27","NIEUWE MAAS ROTORTUG KADE","a2f83023-8b0a-3e7f-9128-4c68c69fe303","Polygon(List(List((4.486999862394963,51.913757014224352), (4.487410568859471,51.914036287852618), (4.487534216682712,51.913966742061532), (4.487123457029564,51.913687432501334), (4.486999862394963,51.913757014224352))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/4/19","NIEUWE MAAS  KONINGINNEHOOFD","5b343556-2180-3f9c-833d-7480f48db4aa","Polygon(List(List((4.482661310504399,51.904289143553228), (4.483358418318984,51.903770993568756), (4.483251197988515,51.903715799455433), (4.482554089801819,51.904233948806649), (4.482661310504399,51.904289143553228))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/101","WAALH 6 UNIPORT ZZ WEST","616603cf-11e9-366e-9056-a331d5b3297f","Polygon(List(List((4.43335390960071,51.890583219703203), (4.433539742833416,51.890363407341368), (4.428417071353119,51.888705215764638), (4.428231222926607,51.888925020946445), (4.43335390960071,51.890583219703203))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/17/13","VULCAANH RBT 606","5e32c10a-9260-35b0-a0cb-183ec41e6f1e","Polygon(List(List((4.365045504250923,51.905243008454271), (4.365794650306808,51.903561253530704), (4.365883628861714,51.90336277569056), (4.365470575182731,51.903291921887934), (4.365381469419405,51.903490679673254), (4.36463224631887,51.905172573417921), (4.365045504250923,51.905243008454271))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/38","2E PET SHELL 35 A","83f1c395-4f1b-3bda-8a14-0ab4dbd41a84","Polygon(List(List((4.376339886123556,51.886666002794605), (4.376358492094593,51.886662478348669), (4.376399890143289,51.886650855063849), (4.378023007591018,51.886384507416359), (4.377957501440362,51.886231600026477), (4.376272242839311,51.886508045863984), (4.376274407163725,51.886513091078221), (4.376119177578483,51.886538543848758), (4.376184656046444,51.886691455649832), (4.376339886123556,51.886666002794605))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/449","5E PET STARGATE VP OZ","7a39afeb-cad8-3196-b911-d05ac99c2cdc","Polygon(List(List((4.165736272122313,51.939931845832902), (4.165637561923634,51.943391689011086), (4.166291894961147,51.943398818281423), (4.166390554771774,51.939938974397798), (4.165736272122313,51.939931845832902))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/779","CALANDK AGLOBIS B-STG","69f91816-c344-31b5-9029-2a95f6a1eb3d","Polygon(List(List((4.219425239074488,51.915002321194876), (4.218663802233236,51.915682038300901), (4.218801196470995,51.915740898385899), (4.219562632245625,51.915061180391675), (4.219425239074488,51.915002321194876))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/773","DINTELH ADM LAADPIER 3","db35aa77-a22d-3b1c-94f4-73345894436e","Polygon(List(List((4.120550698832566,51.957662980521469), (4.1196170479669,51.957314189168287), (4.119542527636911,51.957390330344843), (4.120476179497151,51.95773912228929), (4.120550698832566,51.957662980521469))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/769","DINTELH ADM LAADPIER 7","4c54eec6-918a-3919-a70a-74723ce6a090","Polygon(List(List((4.120581910895837,51.956623906279603), (4.119646411466701,51.956277031302704), (4.119572301812042,51.956353325243455), (4.120507802248377,51.956700200809607), (4.120581910895837,51.956623906279603))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/440","3E PET KOOLE 10 BIN","328303ad-45f8-3049-8e2a-e72e20c9d666","Polygon(List(List((4.310927824923836,51.876698487563566), (4.310376239091484,51.877909611024847), (4.310597080134136,51.877948139721553), (4.311148660509089,51.876737015213706), (4.310927824923836,51.876698487563566))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/84","SINT-LAURENSH JEWO KADE","108732e7-4042-3cb5-b647-b25876d2b19d","Polygon(List(List((4.277798473067369,51.886092314595366), (4.276675567409578,51.888229166260714), (4.276922429499104,51.888278844822921), (4.276926966976824,51.888279757844373), (4.27804986357546,51.886142898380456), (4.277798473067369,51.886092314595366))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/628","SINT-LAURENSH EBS 1","79073432-1805-3e20-b20d-2b5667b10a80","Polygon(List(List((4.274742142937836,51.884595460054392), (4.273915508127337,51.886167939326278), (4.274578490161738,51.886301400911314), (4.275405104317946,51.88472891694083), (4.274742142937836,51.884595460054392))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/439","3E PET KOOLE KADE G","5909cfbb-1de2-3fb9-b008-ba1d457d97e3","Polygon(List(List((4.310933397645812,51.878008378369948), (4.311935217032246,51.875815901898775), (4.311669728802165,51.875769422361124), (4.311669578582748,51.875769752679105), (4.310667894491243,51.877961902811549), (4.310933397645812,51.878008378369948))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/186","NECKARH VOPAK STG 1","153d6bb5-8812-3be2-a052-4736cf5f2093","Polygon(List(List((4.224663828593441,51.896478223251989), (4.224422545596198,51.896445609741306), (4.223582899811252,51.898823094761418), (4.223824194930684,51.898855710023192), (4.224663828593441,51.896478223251989))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/537","CALANDK ETT JETTY STG WEST BINNEN","dcd3c5e2-5d4a-3776-a645-168ed838aedd","Polygon(List(List((4.192185556041621,51.930386175747159), (4.193711879265257,51.929623346974957), (4.193508049150811,51.929467483068471), (4.191981727804759,51.930230309215631), (4.192185556041621,51.930386175747159))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/298","BENELUXH ADM HOOFD STG","9d194138-1115-322e-ae79-b3caa248c9f0","Polygon(List(List((4.12636289626821,51.953937328423727), (4.12666457413882,51.955544354276327), (4.12713564452014,51.955510594146347), (4.12683394999137,51.953903569440435), (4.12636289626821,51.953937328423727))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/308","BENELUXH STEINWEG KADE","319c8024-4f4d-3f1f-b56d-9bf0a307b163","Polygon(List(List((4.127586576803458,51.946763017582896), (4.127545205779557,51.948237703679212), (4.128058550171501,51.948243202150358), (4.128099902276365,51.946768589508423), (4.127590756107257,51.946763063255219), (4.127586576803458,51.946763017582896))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/234","2E PET SHELL 35","36f8a4cb-93ca-3470-a456-47560b59bddc","Polygon(List(List((4.372883544011354,51.887228477123095), (4.372887954664632,51.887239023225824), (4.373000483589403,51.88750962750273), (4.373001250433418,51.88750950558186), (4.376306114389786,51.886983109097478), (4.376189155472444,51.886701961939018), (4.372883544011354,51.887228477123095))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/136","MALLEGAT VAN DER LEE STG NZ","1258ee2f-d713-39b4-805c-823b9ca8b8bc","Polygon(List(List((4.630139547928257,51.788453168671445), (4.630810302084009,51.7893003188859), (4.631018459744158,51.789236932117525), (4.630347702609372,51.788389783081456), (4.630139547928257,51.788453168671445))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/17/25","VULCAANH DFDS 1","f4605f1d-dde8-3c7a-9b75-2a53eafaae5c","Polygon(List(List((4.364261879769754,51.907002019924484), (4.364339085703843,51.906828719319407), (4.363941224690658,51.906760907686916), (4.363864017322348,51.906934208927041), (4.363865071214922,51.906934388893561), (4.364261879769754,51.907002019924484))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/255","2E PET KOOLE STG 2 PL 3","741fd449-f5e4-3ad9-ab3a-d81be5ceb028","Polygon(List(List((4.36434234361807,51.89009133119017), (4.364019529182557,51.890144600998923), (4.36446871097176,51.891186735881377), (4.364791532372823,51.891133464863927), (4.36434234361807,51.89009133119017))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/259","3E PET VOPAK NOORD 1 BUITEN","731fe615-778b-343f-9ab9-7042dbaf970d","Polygon(List(List((4.307019149331675,51.885059121911176), (4.307678695135543,51.887268741241051), (4.30802435138595,51.887229232083854), (4.307364789152564,51.8850196146375), (4.307019149331675,51.885059121911176))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/636","2E WERKH STR 69 70 71 BUITEN","160c46e8-d759-3a56-8d7a-aa1f4cf84dc1","Polygon(List(List((4.288171505891729,51.886236210886025), (4.28762944646205,51.887261285260884), (4.286954622868517,51.888543184457909), (4.287589933477732,51.888671239516093), (4.288264567293925,51.887389665815121), (4.288806508737309,51.886364787961355), (4.288171505891729,51.886236210886025))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/8","NASSAUH BERGH STG 2","b6fce431-aab3-3206-9762-675d4cd48f20","Polygon(List(List((4.506356312563185,51.914227869510682), (4.50625628277709,51.91498034354882), (4.506422862726994,51.914988812646563), (4.506522889744552,51.914236338461137), (4.506356312563185,51.914227869510682))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/886","DINTELH  DBA 2","61238100-4238-3c7b-92c7-2e9b47aae44a","Polygon(List(List((4.11323945485128,51.958637348927361), (4.106545394226013,51.96039579732301), (4.106915388278686,51.960933430232849), (4.113609514958341,51.959174961122599), (4.11323945485128,51.958637348927361))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/623","BOTLEK EBS 11","bdc54f83-bffd-3d6e-9336-742185b40dbb","Polygon(List(List((4.266479171371125,51.883309395625538), (4.267887960850145,51.883592928983056), (4.268112542249184,51.883165561991753), (4.266703764698093,51.882882031347265), (4.266658848708746,51.882967503902861), (4.266479171371125,51.883309395625538))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/12/40","MARGRIETH APMT BFQ","651d38d1-4643-3ed1-b178-5fca79885c50","Polygon(List(List((4.013173173808282,51.955452379029033), (4.007377846505986,51.958167974001903), (4.007623981410839,51.958368490458312), (4.013419319937062,51.955652883469348), (4.013173173808282,51.955452379029033))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/602","CALANDK ETT JETTY QUAY E","a51b523b-6c22-3479-b1fa-0a8fb46d8cb7","Polygon(List(List((4.197723385096259,51.926961972928019), (4.195835584348849,51.927905782300193), (4.195838778321538,51.927908047559988), (4.195838642611924,51.92790812079388), (4.196048578277473,51.928068620693267), (4.196058574714514,51.928063623387445), (4.197936381448157,51.927124807928074), (4.197723385096259,51.926961972928019))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/29","TORONTOH VOPAK TTR 4","73004af1-a0ba-3802-b4ca-279db98a44c7","Polygon(List(List((4.282592944940612,51.885642113615134), (4.281378443653045,51.887959015366235), (4.281385718247484,51.887960451971686), (4.281824715352879,51.88804859124614), (4.281901069857571,51.887902936244529), (4.283039196140296,51.885731684848579), (4.282592944940612,51.885642113615134))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/30","TORONTOH VOPAK TTR 1","f3552cb6-c37a-3d24-a470-205d7fda23c6","Polygon(List(List((4.283523621400095,51.888277983682961), (4.284906328608471,51.885634858418186), (4.284457228527756,51.885544896305902), (4.283094900793365,51.888149017733973), (4.283021251025735,51.888289790908949), (4.283470375560523,51.888379758550172), (4.283523621400095,51.888277983682961))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/803","4E PET TEAM 1 OZ VP","16b30bd7-033f-30a2-a0b4-9b090c150d54","Polygon(List(List((4.146516192057827,51.950211484577295), (4.146436940715176,51.952956823298905), (4.147135041171213,51.952964515512228), (4.147214249845026,51.950219176185925), (4.146516192057827,51.950211484577295))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/171","2E MERWEDEH DORDRECHT TANKSTG","280f4b84-f130-3d3e-8edd-0b0b0fa25fe0","Polygon(List(List((4.715894052068919,51.818225476321281), (4.715146613452293,51.818995743734511), (4.715519479740858,51.81913471036836), (4.71626691431113,51.818364440585675), (4.715894052068919,51.818225476321281))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1223","WAALH 4 PERFECT L-PONT 17 WZ","262e3c5f-174f-3280-88ea-d61efd494de6","Polygon(List(List((4.45467285704746,51.88408422408547), (4.454436772463395,51.883546455076122), (4.454016428203515,51.883617446906122), (4.454253510970999,51.88415504762915), (4.45467285704746,51.88408422408547))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1224","WAALH 4 PERFECT L-PONT 17 OZ","2a82ee7e-3a84-323a-a291-e6d33a2eb86d","Polygon(List(List((4.455145211670269,51.884004846119971), (4.454909095740614,51.883467005924246), (4.454488619764084,51.883537698165249), (4.454724732478842,51.884075539201604), (4.455145211670269,51.884004846119971))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/389","FRISOH STEINWEG 2","aacba4fa-2d81-3cff-a46b-c609c78afe66","Polygon(List(List((4.424019875611081,51.882803884186416), (4.423906905419191,51.882605523318084), (4.422241291245784,51.882968808960904), (4.422354254984212,51.883167171405844), (4.424019875611081,51.882803884186416))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1546","WAALH 4  PONTON OZ 1","8feda3f9-74cf-3b05-b6b3-8ff929cf5dbb","Polygon(List(List((4.456116976751202,51.884722925809392), (4.45589786606477,51.884770839522638), (4.456185371131332,51.885274328712811), (4.456404483970921,51.885226414471582), (4.456116976751202,51.884722925809392))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/154","WERKH  PONTON","c1763288-791f-3ec7-b2df-93e7b13321df","Polygon(List(List((4.405475154345419,51.894356558219776), (4.406079941509437,51.893640065314166), (4.405951317473298,51.893598286024542), (4.405346384141538,51.89431495054373), (4.405475154345419,51.894356558219776))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/219","FRISOH STEINWEG 4","b53e4594-4c47-34c0-a3d6-5884a6c48c8a","Polygon(List(List((4.416779090778008,51.884383047858655), (4.416666141342507,51.884184681875062), (4.40940569299033,51.885767601384636), (4.409518617212285,51.885965973363), (4.416779090778008,51.884383047858655))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/216","FRISOH STEINWEG 3","ef5bb075-709b-3218-8b85-614aa19fe7bc","Polygon(List(List((4.416666141342507,51.884184681875062), (4.416779090778008,51.884383047858655), (4.422354254984212,51.883167171405844), (4.422241291245784,51.882968808960904), (4.416666141342507,51.884184681875062))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/128","JULIANAH HAAN ZZ 2","979be807-70af-391e-93cc-e8459ed097e9","Polygon(List(List((4.64437142214692,51.786145404041164), (4.642340928452618,51.786187685679522), (4.642346518990723,51.786290992659396), (4.644377017330785,51.786248710933727), (4.64437142214692,51.786145404041164))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/143","JULIANAH BOS STG","add46746-581c-3244-883c-ee0eccfe3779","Polygon(List(List((4.644151302337672,51.787168276875462), (4.644426514058334,51.787162543925696), (4.644377017330785,51.786248710933727), (4.644101811180247,51.786254443778766), (4.644151302337672,51.787168276875462))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/79/26","WEST INSTEEKH STOLT STG","031cb444-736d-3c3c-9aca-fd41b9fd1a4c","Polygon(List(List((4.579836489648613,51.678370063188019), (4.580470604355572,51.676976743333988), (4.580192373844083,51.676927801776564), (4.579558251272718,51.678321120113623), (4.579836489648613,51.678370063188019))))"
